# OCP of NCA (cathode) vs Li/Li+ digitized from https://real.hanyang.ac.kr/materials
# sto,ocp
0.596670,3.959750
0.597500,3.959050
0.598330,3.958350
0.599170,3.957640
0.600000,3.956940
0.600830,3.956250
0.601670,3.955550
0.602500,3.954840
0.603330,3.954140
0.604170,3.953440
0.605000,3.952730
0.605830,3.952030
0.606670,3.951330
0.607500,3.950620
0.608330,3.949920
0.609170,3.949210
0.610000,3.948530
0.610830,3.947830
0.611670,3.947170
0.612500,3.946520
0.613330,3.945860
0.614170,3.945260
0.615000,3.944610
0.615830,3.943960
0.616670,3.943240
0.617500,3.942600
0.618330,3.941970
0.619170,3.941410
0.620000,3.940800
0.620830,3.940180
0.621670,3.939510
0.622500,3.938890
0.623330,3.938280
0.624170,3.937690
0.625000,3.937090
0.625830,3.936490
0.626670,3.935880
0.627500,3.935280
0.628330,3.934680
0.629170,3.934060
0.630000,3.933480
0.630830,3.932900
0.631670,3.932350
0.632500,3.931780
0.633330,3.931190
0.634170,3.930570
0.635000,3.929970
0.635830,3.929370
0.636670,3.928770
0.637500,3.928160
0.638330,3.927560
0.639170,3.926960
0.640000,3.926360
0.640830,3.925760
0.641670,3.925140
0.642500,3.924550
0.643330,3.923970
0.644170,3.923430
0.645000,3.922840
0.645830,3.922270
0.646670,3.921640
0.647500,3.921050
0.648330,3.920450
0.649170,3.919840
0.650000,3.919240
0.650830,3.918640
0.651670,3.918010
0.652500,3.917440
0.653330,3.916850
0.654170,3.916310
0.655000,3.915730
0.655830,3.915140
0.656670,3.914490
0.657500,3.913920
0.658330,3.913360
0.659170,3.912870
0.660000,3.912320
0.660830,3.911770
0.661670,3.911170
0.662500,3.910610
0.663330,3.910060
0.664170,3.909540
0.665000,3.909010
0.665830,3.908470
0.666670,3.907930
0.667500,3.907410
0.668330,3.906890
0.669170,3.906410
0.670000,3.905900
0.670830,3.905400
0.671670,3.904900
0.672500,3.904400
0.673330,3.903890
0.674170,3.903370
0.675000,3.902890
0.675830,3.902410
0.676670,3.901960
0.677500,3.901480
0.678330,3.901020
0.679170,3.900570
0.680000,3.900080
0.680830,3.899590
0.681670,3.899060
0.682500,3.898580
0.683330,3.898090
0.684170,3.897650
0.685000,3.897170
0.685830,3.896710
0.686670,3.896240
0.687500,3.895770
0.688330,3.895310
0.689170,3.894860
0.690000,3.894370
0.690830,3.893890
0.691670,3.893350
0.692500,3.892860
0.693330,3.892380
0.694170,3.891940
0.695000,3.891450
0.695830,3.890970
0.696670,3.890450
0.697500,3.889960
0.698330,3.889450
0.699170,3.888970
0.700000,3.888450
0.700830,3.887930
0.701670,3.887360
0.702500,3.886840
0.703330,3.886330
0.704170,3.885860
0.705000,3.885350
0.705830,3.884830
0.706670,3.884270
0.707500,3.883730
0.708330,3.883200
0.709170,3.882680
0.710000,3.882130
0.710830,3.881580
0.711670,3.880980
0.712500,3.880420
0.713330,3.879870
0.714170,3.879370
0.715000,3.878820
0.715830,3.878270
0.716670,3.877670
0.717500,3.877120
0.718330,3.876560
0.719170,3.876040
0.720000,3.875510
0.720830,3.874980
0.721670,3.874440
0.722500,3.873910
0.723330,3.873370
0.724170,3.872840
0.725000,3.872310
0.725830,3.871770
0.726670,3.871200
0.727500,3.870690
0.728330,3.870200
0.729170,3.869760
0.730000,3.869300
0.730830,3.868830
0.731670,3.868350
0.732500,3.867890
0.733330,3.867420
0.734170,3.866960
0.735000,3.866490
0.735830,3.866010
0.736670,3.865550
0.737500,3.865080
0.738330,3.864620
0.739170,3.864150
0.740000,3.863670
0.740830,3.863210
0.741670,3.862760
0.742500,3.862280
0.743330,3.861800
0.744170,3.861280
0.745000,3.860770
0.745830,3.860270
0.746670,3.859790
0.747500,3.859270
0.748330,3.858750
0.749170,3.858200
0.750000,3.857660
0.750830,3.857130
0.751670,3.856600
0.752500,3.856050
0.753330,3.855520
0.754170,3.855010
0.755000,3.854450
0.755830,3.853900
0.756670,3.853300
0.757500,3.852750
0.758330,3.852190
0.759170,3.851670
0.760000,3.851140
0.760830,3.850610
0.761670,3.850100
0.762500,3.849540
0.763330,3.848990
0.764170,3.848390
0.765000,3.847840
0.765830,3.847280
0.766670,3.846760
0.767500,3.846230
0.768330,3.845690
0.769170,3.845170
0.770000,3.844620
0.770830,3.844080
0.771670,3.843470
0.772500,3.842930
0.773330,3.842370
0.774170,3.841850
0.775000,3.841310
0.775830,3.840780
0.776670,3.840240
0.777500,3.839710
0.778330,3.839180
0.779170,3.838660
0.780000,3.838110
0.780830,3.837550
0.781670,3.836950
0.782500,3.836400
0.783330,3.835850
0.784170,3.835330
0.785000,3.834800
0.785830,3.834260
0.786670,3.833730
0.787500,3.833200
0.788330,3.832650
0.789170,3.832120
0.790000,3.831580
0.790830,3.831050
0.791670,3.830530
0.792500,3.829980
0.793330,3.829430
0.794170,3.828830
0.795000,3.828270
0.795830,3.827720
0.796670,3.827200
0.797500,3.826670
0.798330,3.826140
0.799170,3.825600
0.800000,3.825070
0.800830,3.824540
0.801670,3.824000
0.802500,3.823470
0.803330,3.822930
0.804170,3.822400
0.805000,3.821860
0.805830,3.821320
0.806670,3.820800
0.807500,3.820250
0.808330,3.819700
0.809170,3.819100
0.810000,3.818540
0.810830,3.818000
0.811670,3.817480
0.812500,3.816940
0.813330,3.816410
0.814170,3.815870
0.815000,3.815340
0.815830,3.814810
0.816670,3.814290
0.817500,3.813740
0.818330,3.813180
0.819170,3.812590
0.820000,3.812030
0.820830,3.811480
0.821670,3.810960
0.822500,3.810430
0.823330,3.809890
0.824170,3.809370
0.825000,3.808830
0.825830,3.808270
0.826670,3.807660
0.827500,3.807120
0.828330,3.806570
0.829170,3.806060
0.830000,3.805510
0.830830,3.804970
0.831670,3.804380
0.832500,3.803800
0.833330,3.803240
0.834170,3.802670
0.835000,3.802110
0.835830,3.801530
0.836670,3.800970
0.837500,3.800400
0.838330,3.799820
0.839170,3.799260
0.840000,3.798690
0.840830,3.798130
0.841670,3.797550
0.842500,3.796990
0.843330,3.796420
0.844170,3.795870
0.845000,3.795280
0.845830,3.794690
0.846670,3.794060
0.847500,3.793470
0.848330,3.792900
0.849170,3.792350
0.850000,3.791770
0.850830,3.791190
0.851670,3.790570
0.852500,3.789970
0.853330,3.789370
0.854170,3.788780
0.855000,3.788160
0.855830,3.787550
0.856670,3.786880
0.857500,3.786260
0.858330,3.785630
0.859170,3.785070
0.860000,3.784450
0.860830,3.783840
0.861670,3.783180
0.862500,3.782550
0.863330,3.781910
0.864170,3.781290
0.865000,3.780640
0.865830,3.779990
0.866670,3.779310
0.867500,3.778640
0.868330,3.777970
0.869170,3.777300
0.870000,3.776630
0.870830,3.775960
0.871670,3.775310
0.872500,3.774630
0.873330,3.773930
0.874170,3.773220
0.875000,3.772520
0.875830,3.771810
0.876670,3.771110
0.877500,3.770410
0.878330,3.769720
0.879170,3.769020
0.880000,3.768310
0.880830,3.767580
0.881670,3.766860
0.882500,3.766100
0.883330,3.765350
0.884170,3.764560
0.885000,3.763790
0.885830,3.763020
0.886670,3.762260
0.887500,3.761480
0.888330,3.760710
0.889170,3.759960
0.890000,3.759180
0.890830,3.758400
0.891670,3.757580
0.892500,3.756770
0.893330,3.755970
0.894170,3.755170
0.895000,3.754360
0.895830,3.753570
0.896670,3.752750
0.897500,3.751960
0.898330,3.751170
0.899170,3.750410
0.900000,3.749660
0.900830,3.748900
0.901670,3.748180
0.902500,3.747440
0.903330,3.746710
0.904170,3.745970
0.905000,3.745240
0.905830,3.744510
0.906670,3.743790
0.907500,3.743030
0.908330,3.742280
0.909170,3.741530
0.910000,3.740720
0.910830,3.739930
0.911670,3.739090
0.912500,3.738220
0.913330,3.737350
0.914170,3.736440
0.915000,3.735510
0.915830,3.734590
0.916670,3.733660
0.917500,3.732700
0.918330,3.731760
0.919170,3.730780
0.920000,3.729800
0.920830,3.728810
0.921670,3.727790
0.922500,3.726790
0.923330,3.725780
0.924170,3.724780
