# OCP of Si (anode) vs Li/Li+ digitized from https://real.hanyang.ac.kr/materials
# sto,ocp
0.277500,0.401870
0.278330,0.401450
0.279170,0.400980
0.280000,0.400560
0.280830,0.400150
0.281670,0.399760
0.282500,0.399360
0.283330,0.398960
0.284170,0.398560
0.285000,0.398160
0.285830,0.397760
0.286670,0.397360
0.287500,0.396950
0.288330,0.396550
0.289170,0.396140
0.290000,0.395750
0.290830,0.395370
0.291670,0.395030
0.292500,0.394650
0.293330,0.394260
0.294170,0.393850
0.295000,0.393440
0.295830,0.393040
0.296670,0.392650
0.297500,0.392240
0.298330,0.391840
0.299170,0.391420
0.300000,0.391040
0.300830,0.390660
0.301670,0.390320
0.302500,0.389930
0.303330,0.389550
0.304170,0.389120
0.305000,0.388730
0.305830,0.388350
0.306670,0.388010
0.307500,0.387630
0.308330,0.387240
0.309170,0.386810
0.310000,0.386420
0.310830,0.386040
0.311670,0.385710
0.312500,0.385330
0.313330,0.384940
0.314170,0.384500
0.315000,0.384120
0.315830,0.383730
0.316670,0.383390
0.317500,0.383020
0.318330,0.382650
0.319170,0.382280
0.320000,0.381910
0.320830,0.381550
0.321670,0.381190
0.322500,0.380810
0.323330,0.380420
0.324170,0.379990
0.325000,0.379610
0.325830,0.379220
0.326670,0.378880
0.327500,0.378510
0.328330,0.378130
0.329170,0.377770
0.330000,0.377400
0.330830,0.377040
0.331670,0.376660
0.332500,0.376300
0.333330,0.375930
0.334170,0.375570
0.335000,0.375190
0.335830,0.374830
0.336670,0.374460
0.337500,0.374100
0.338330,0.373730
0.339170,0.373360
0.340000,0.372990
0.340830,0.372620
0.341670,0.372260
0.342500,0.371880
0.343330,0.371520
0.344170,0.371130
0.345000,0.370790
0.345830,0.370430
0.346670,0.370130
0.347500,0.369780
0.348330,0.369430
0.349170,0.369050
0.350000,0.368680
0.350830,0.368310
0.351670,0.367940
0.352500,0.367580
0.353330,0.367210
0.354170,0.366830
0.355000,0.366470
0.355830,0.366120
0.356670,0.365830
0.357500,0.365470
0.358330,0.365120
0.359170,0.364720
0.360000,0.364360
0.360830,0.364020
0.361670,0.363720
0.362500,0.363360
0.363330,0.363020
0.364170,0.362610
0.365000,0.362260
0.365830,0.361910
0.366670,0.361610
0.367500,0.361260
0.368330,0.360910
0.369170,0.360510
0.370000,0.360150
0.370830,0.359810
0.371670,0.359510
0.372500,0.359150
0.373330,0.358810
0.374170,0.358400
0.375000,0.358050
0.375830,0.357700
0.376670,0.357400
0.377500,0.357050
0.378330,0.356700
0.379170,0.356300
0.380000,0.355950
0.380830,0.355590
0.381670,0.355280
0.382500,0.354940
0.383330,0.354610
0.384170,0.354280
0.385000,0.353940
0.385830,0.353600
0.386670,0.353290
0.387500,0.352940
0.388330,0.352580
0.389170,0.352190
0.390000,0.351830
0.390830,0.351490
0.391670,0.351170
0.392500,0.350830
0.393330,0.350500
0.394170,0.350160
0.395000,0.349830
0.395830,0.349500
0.396670,0.349160
0.397500,0.348820
0.398330,0.348490
0.399170,0.348160
0.400000,0.347820
0.400830,0.347490
0.401670,0.347150
0.402500,0.346820
0.403330,0.346490
0.404170,0.346150
0.405000,0.345810
0.405830,0.345490
0.406670,0.345150
0.407500,0.344810
0.408330,0.344480
0.409170,0.344150
0.410000,0.343810
0.410830,0.343480
0.411670,0.343140
0.412500,0.342810
0.413330,0.342480
0.414170,0.342140
0.415000,0.341800
0.415830,0.341480
0.416670,0.341140
0.417500,0.340800
0.418330,0.340470
0.419170,0.340140
0.420000,0.339800
0.420830,0.339470
0.421670,0.339130
0.422500,0.338800
0.423330,0.338470
0.424170,0.338130
0.425000,0.337790
0.425830,0.337460
0.426670,0.337130
0.427500,0.336790
0.428330,0.336460
0.429170,0.336110
0.430000,0.335790
0.430830,0.335480
0.431670,0.335210
0.432500,0.334890
0.433330,0.334570
0.434170,0.334220
0.435000,0.333890
0.435830,0.333550
0.436670,0.333220
0.437500,0.332880
0.438330,0.332550
0.439170,0.332200
0.440000,0.331880
0.440830,0.331560
0.441670,0.331290
0.442500,0.330980
0.443330,0.330660
0.444170,0.330310
0.445000,0.329980
0.445830,0.329640
0.446670,0.329310
0.447500,0.328980
0.448330,0.328640
0.449170,0.328290
0.450000,0.327970
0.450830,0.327650
0.451670,0.327390
0.452500,0.327070
0.453330,0.326750
0.454170,0.326400
0.455000,0.326060
0.455830,0.325740
0.456670,0.325400
0.457500,0.325060
0.458330,0.324730
0.459170,0.324380
0.460000,0.324060
0.460830,0.323740
0.461670,0.323480
0.462500,0.323160
0.463330,0.322840
0.464170,0.322490
0.465000,0.322160
0.465830,0.321820
0.466670,0.321470
0.467500,0.321150
0.468330,0.320830
0.469170,0.320570
0.470000,0.320250
0.470830,0.319940
0.471670,0.319580
0.472500,0.319240
0.473330,0.318920
0.474170,0.318580
0.475000,0.318240
0.475830,0.317910
0.476670,0.317560
0.477500,0.317240
0.478330,0.316930
0.479170,0.316660
0.480000,0.316340
0.480830,0.316020
0.481670,0.315670
0.482500,0.315340
0.483330,0.315000
0.484170,0.314650
0.485000,0.314330
0.485830,0.314010
0.486670,0.313750
0.487500,0.313440
0.488330,0.313120
0.489170,0.312760
0.490000,0.312430
0.490830,0.312100
0.491670,0.311760
0.492500,0.311430
0.493330,0.311090
0.494170,0.310760
0.495000,0.310430
