# OCP of LNMO (cathode) vs Li/Li+ digitized from https://real.hanyang.ac.kr/materials
# sto,ocp
0.299170,4.733240
0.300000,4.733240
0.300830,4.733240
0.301670,4.733240
0.302500,4.733240
0.303330,4.733240
0.304170,4.733140
0.305000,4.733140
0.305830,4.733140
0.306670,4.733140
0.307500,4.733140
0.308330,4.733140
0.309170,4.733030
0.310000,4.733030
0.310830,4.733030
0.311670,4.733030
0.312500,4.733030
0.313330,4.733030
0.314170,4.732940
0.315000,4.732940
0.315830,4.732940
0.316670,4.732940
0.317500,4.732940
0.318330,4.732940
0.319170,4.732840
0.320000,4.732840
0.320830,4.732840
0.321670,4.732840
0.322500,4.732840
0.323330,4.732840
0.324170,4.732770
0.325000,4.732730
0.325830,4.732700
0.326670,4.732640
0.327500,4.732640
0.328330,4.732640
0.329170,4.732640
0.330000,4.732640
0.330830,4.732640
0.331670,4.732540
0.332500,4.732540
0.333330,4.732540
0.334170,4.732540
0.335000,4.732540
0.335830,4.732540
0.336670,4.732540
0.337500,4.732540
0.338330,4.732540
0.339170,4.732430
0.340000,4.732430
0.340830,4.732430
0.341670,4.732430
0.342500,4.732430
0.343330,4.732430
0.344170,4.732340
0.345000,4.732340
0.345830,4.732340
0.346670,4.732340
0.347500,4.732340
0.348330,4.732340
0.349170,4.732240
0.350000,4.732240
0.350830,4.732240
0.351670,4.732240
0.352500,4.732240
0.353330,4.732240
0.354170,4.732240
0.355000,4.732240
0.355830,4.732240
0.356670,4.732130
0.357500,4.732130
0.358330,4.732130
0.359170,4.732130
0.360000,4.732130
0.360830,4.732130
0.361670,4.732130
0.362500,4.732130
0.363330,4.732130
0.364170,4.732130
0.365000,4.732130
0.365830,4.732130
0.366670,4.732040
0.367500,4.732040
0.368330,4.732040
0.369170,4.732040
0.370000,4.732040
0.370830,4.732040
0.371670,4.732040
0.372500,4.732040
0.373330,4.732040
0.374170,4.732040
0.375000,4.732040
0.375830,4.732040
0.376670,4.732040
0.377500,4.732040
0.378330,4.732040
0.379170,4.732040
0.380000,4.732040
0.380830,4.732040
0.381670,4.732040
0.382500,4.732040
0.383330,4.732040
0.384170,4.732040
0.385000,4.732040
0.385830,4.732040
0.386670,4.732040
0.387500,4.732040
0.388330,4.732040
0.389170,4.731940
0.390000,4.731940
0.390830,4.731940
0.391670,4.731940
0.392500,4.731940
0.393330,4.731940
0.394170,4.731880
0.395000,4.731830
0.395830,4.731790
0.396670,4.731710
0.397500,4.731640
0.398330,4.731570
0.399170,4.731520
0.400000,4.731430
0.400830,4.731350
0.401670,4.731230
0.402500,4.731130
0.403330,4.731030
0.404170,4.730970
0.405000,4.730830
0.405830,4.730690
0.406670,4.730500
0.407500,4.730330
0.408330,4.730160
0.409170,4.730010
0.410000,4.729830
0.410830,4.729640
0.411670,4.729420
0.412500,4.729230
0.413330,4.729020
0.414170,4.728860
0.415000,4.728630
0.415830,4.728390
0.416670,4.728070
0.417500,4.727820
0.418330,4.727570
0.419170,4.727380
0.420000,4.727120
0.420830,4.726850
0.421670,4.726510
0.422500,4.726220
0.423330,4.725930
0.424170,4.725700
0.425000,4.725410
0.425830,4.725140
0.426670,4.724810
0.427500,4.724510
0.428330,4.724210
0.429170,4.723920
0.430000,4.723610
0.430830,4.723290
0.431670,4.722950
0.432500,4.722610
0.433330,4.722280
0.434170,4.721940
0.435000,4.721610
0.435830,4.721270
0.436670,4.720970
0.437500,4.720600
0.438330,4.720240
0.439170,4.719800
0.440000,4.719390
0.440830,4.719000
0.441670,4.718610
0.442500,4.718200
0.443330,4.717780
0.444170,4.717320
0.445000,4.716890
0.445830,4.716460
0.446670,4.716040
0.447500,4.715590
0.448330,4.715140
0.449170,4.714660
0.450000,4.714180
0.450830,4.713710
0.451670,4.713260
0.452500,4.712780
0.453330,4.712290
0.454170,4.711780
0.455000,4.711280
0.455830,4.710770
0.456670,4.710250
0.457500,4.709770
0.458330,4.709290
0.459170,4.708850
0.460000,4.708360
0.460830,4.707880
0.461670,4.707350
0.462500,4.706860
0.463330,4.706380
0.464170,4.705930
0.465000,4.705460
0.465830,4.704990
0.466670,4.704520
0.467500,4.704050
0.468330,4.703590
0.469170,4.703120
0.470000,4.702650
0.470830,4.702180
0.471670,4.701710
0.472500,4.701250
0.473330,4.700780
0.474170,4.700310
0.475000,4.699840
0.475830,4.699370
0.476670,4.698910
0.477500,4.698440
0.478330,4.697970
0.479170,4.697480
0.480000,4.697030
0.480830,4.696580
0.481670,4.696140
0.482500,4.695730
0.483330,4.695310
0.484170,4.694910
0.485000,4.694530
0.485830,4.694140
0.486670,4.693790
0.487500,4.693420
0.488330,4.693050
0.489170,4.692650
0.490000,4.692320
0.490830,4.691980
0.491670,4.691710
0.492500,4.691420
0.493330,4.691130
0.494170,4.690860
0.495000,4.690610
0.495830,4.690370
0.496670,4.690150
0.497500,4.689910
0.498330,4.689680
0.499170,4.689410
0.500000,4.689220
0.500830,4.689010
0.501670,4.688890
0.502500,4.688710
0.503330,4.688520
0.504170,4.688270
0.505000,4.688110
0.505830,4.687940
0.506670,4.687860
0.507500,4.687710
0.508330,4.687560
0.509170,4.687360
0.510000,4.687210
0.510830,4.687060
0.511670,4.686920
0.512500,4.686810
0.513330,4.686690
0.514170,4.686620
0.515000,4.686510
0.515830,4.686390
0.516670,4.686220
0.517500,4.686100
0.518330,4.685990
0.519170,4.685910
0.520000,4.685800
0.520830,4.685700
0.521670,4.685600
0.522500,4.685500
0.523330,4.685400
0.524170,4.685300
0.525000,4.685200
0.525830,4.685100
0.526670,4.684990
0.527500,4.684890
0.528330,4.684810
0.529170,4.684780
0.530000,4.684700
0.530830,4.684620
0.531670,4.684480
0.532500,4.684400
0.533330,4.684320
0.534170,4.684260
0.535000,4.684200
0.535830,4.684130
0.536670,4.684080
0.537500,4.683990
0.538330,4.683910
0.539170,4.683780
0.540000,4.683690
0.540830,4.683610
0.541670,4.683540
0.542500,4.683500
0.543330,4.683440
0.544170,4.683440
0.545000,4.683390
0.545830,4.683350
0.546670,4.683260
0.547500,4.683200
0.548330,4.683130
0.549170,4.683060
0.550000,4.682990
0.550830,4.682920
0.551670,4.682860
0.552500,4.682800
0.553330,4.682730
0.554170,4.682660
0.555000,4.682590
0.555830,4.682530
0.556670,4.682440
0.557500,4.682390
0.558330,4.682350
0.559170,4.682350
0.560000,4.682290
0.560830,4.682240
0.561670,4.682160
0.562500,4.682090
0.563330,4.682020
0.564170,4.681940
0.565000,4.681880
0.565830,4.681840
0.566670,4.681840
0.567500,4.681790
0.568330,4.681730
0.569170,4.681640
0.570000,4.681590
0.570830,4.681540
0.571670,4.681540
0.572500,4.681490
0.573330,4.681440
0.574170,4.681340
0.575000,4.681290
0.575830,4.681240
0.576670,4.681240
0.577500,4.681190
0.578330,4.681140
0.579170,4.681040
0.580000,4.680990
0.580830,4.680940
0.581670,4.680940
0.582500,4.680890
0.583330,4.680840
0.584170,4.680730
0.585000,4.680690
0.585830,4.680640
0.586670,4.680640
0.587500,4.680580
0.588330,4.680540
0.589170,4.680430
0.590000,4.680390
0.590830,4.680340
0.591670,4.680340
0.592500,4.680280
0.593330,4.680240
0.594170,4.680130
0.595000,4.680090
0.595830,4.680040
0.596670,4.680040
0.597500,4.679980
0.598330,4.679940
0.599170,4.679830
0.600000,4.679790
0.600830,4.679730
0.601670,4.679720
0.602500,4.679680
0.603330,4.679650
0.604170,4.679640
0.605000,4.679580
0.605830,4.679530
0.606670,4.679430
0.607500,4.679380
0.608330,4.679340
0.609170,4.679340
0.610000,4.679280
0.610830,4.679230
0.611670,4.679130
0.612500,4.679080
0.613330,4.679040
0.614170,4.679040
0.615000,4.678980
0.615830,4.678930
0.616670,4.678830
0.617500,4.678780
0.618330,4.678730
0.619170,4.678730
0.620000,4.678680
0.620830,4.678630
0.621670,4.678530
0.622500,4.678480
0.623330,4.678430
0.624170,4.678430
0.625000,4.678380
0.625830,4.678330
0.626670,4.678240
0.627500,4.678180
0.628330,4.678120
0.629170,4.678030
0.630000,4.677980
0.630830,4.677930
0.631670,4.677930
0.632500,4.677880
0.633330,4.677830
0.634170,4.677750
0.635000,4.677680
0.635830,4.677610
0.636670,4.677530
0.637500,4.677480
0.638330,4.677420
