# OCP of LMO (cathode) vs Li/Li+ digitized from https://real.hanyang.ac.kr/materials
# sto,ocp
0.461670,4.112150
0.462500,4.112070
0.463330,4.111980
0.464170,4.111860
0.465000,4.111770
0.465830,4.111660
0.466670,4.111570
0.467500,4.111460
0.468330,4.111360
0.469170,4.111260
0.470000,4.111160
0.470830,4.111070
0.471670,4.110960
0.472500,4.110860
0.473330,4.110760
0.474170,4.110680
0.475000,4.110560
0.475830,4.110440
0.476670,4.110300
0.477500,4.110160
0.478330,4.110030
0.479170,4.109890
0.480000,4.109760
0.480830,4.109620
0.481670,4.109490
0.482500,4.109350
0.483330,4.109220
0.484170,4.109090
0.485000,4.108960
0.485830,4.108830
0.486670,4.108710
0.487500,4.108560
0.488330,4.108400
0.489170,4.108220
0.490000,4.108060
0.490830,4.107880
0.491670,4.107720
0.492500,4.107560
0.493330,4.107380
0.494170,4.107240
0.495000,4.107050
0.495830,4.106860
0.496670,4.106630
0.497500,4.106450
0.498330,4.106270
0.499170,4.106150
0.500000,4.105950
0.500830,4.105750
0.501670,4.105460
0.502500,4.105250
0.503330,4.105030
0.504170,4.104860
0.505000,4.104640
0.505830,4.104430
0.506670,4.104180
0.507500,4.103940
0.508330,4.103710
0.509170,4.103490
0.510000,4.103240
0.510830,4.102990
0.511670,4.102710
0.512500,4.102440
0.513330,4.102170
0.514170,4.101900
0.515000,4.101630
0.515830,4.101370
0.516670,4.101120
0.517500,4.100830
0.518330,4.100550
0.519170,4.100230
0.520000,4.099930
0.520830,4.099630
0.521670,4.099340
0.522500,4.099030
0.523330,4.098710
0.524170,4.098380
0.525000,4.098030
0.525830,4.097680
0.526670,4.097280
0.527500,4.096920
0.528330,4.096570
0.529170,4.096290
0.530000,4.095920
0.530830,4.095550
0.531670,4.095120
0.532500,4.094720
0.533330,4.094310
0.534170,4.093920
0.535000,4.093520
0.535830,4.093110
0.536670,4.092730
0.537500,4.092310
0.538330,4.091890
0.539170,4.091460
0.540000,4.091010
0.540830,4.090550
0.541670,4.090070
0.542500,4.089600
0.543330,4.089140
0.544170,4.088690
0.545000,4.088200
0.545830,4.087720
0.546670,4.087200
0.547500,4.086700
0.548330,4.086200
0.549170,4.085710
0.550000,4.085190
0.550830,4.084680
0.551670,4.084140
0.552500,4.083590
0.553330,4.083030
0.554170,4.082450
0.555000,4.081880
0.555830,4.081310
0.556670,4.080760
0.557500,4.080180
0.558330,4.079590
0.559170,4.078980
0.560000,4.078370
0.560830,4.077770
0.561670,4.077190
0.562500,4.076570
0.563330,4.075950
0.564170,4.075300
0.565000,4.074670
0.565830,4.074030
0.566670,4.073400
0.567500,4.072760
0.568330,4.072120
0.569170,4.071500
0.570000,4.070850
0.570830,4.070210
0.571670,4.069530
0.572500,4.068850
0.573330,4.068170
0.574170,4.067450
0.575000,4.066740
0.575830,4.066040
0.576670,4.065340
0.577500,4.064640
0.578330,4.063940
0.579170,4.063230
0.580000,4.062530
0.580830,4.061830
0.581670,4.061150
0.582500,4.060430
0.583330,4.059700
0.584170,4.058940
0.585000,4.058220
0.585830,4.057500
0.586670,4.056830
0.587500,4.056120
0.588330,4.055400
0.589170,4.054650
0.590000,4.053910
0.590830,4.053180
0.591670,4.052430
0.592500,4.051700
0.593330,4.050960
0.594170,4.050230
0.595000,4.049500
0.595830,4.048760
0.596670,4.048010
0.597500,4.047290
0.598330,4.046570
0.599170,4.045910
0.600000,4.045180
0.600830,4.044460
0.601670,4.043700
0.602500,4.042980
0.603330,4.042260
0.604170,4.041580
0.605000,4.040880
0.605830,4.040170
0.606670,4.039470
0.607500,4.038770
0.608330,4.038070
0.609170,4.037350
0.610000,4.036660
0.610830,4.035980
0.611670,4.035330
0.612500,4.034650
0.613330,4.033990
0.614170,4.033310
0.615000,4.032650
0.615830,4.032000
0.616670,4.031380
0.617500,4.030750
0.618330,4.030120
0.619170,4.029480
0.620000,4.028850
0.620830,4.028210
