# OCP of Gr (anode) vs Li/Li+ digitized from https://real.hanyang.ac.kr/materials
# sto,ocp
0.274170,0.131510
0.275000,0.131450
0.275830,0.131380
0.276670,0.131310
0.277500,0.131240
0.278330,0.131180
0.279170,0.131110
0.280000,0.131040
0.280830,0.130970
0.281670,0.130910
0.282500,0.130840
0.283330,0.130780
0.284170,0.130710
0.285000,0.130650
0.285830,0.130580
0.286670,0.130510
0.287500,0.130450
0.288330,0.130380
0.289170,0.130310
0.290000,0.130240
0.290830,0.130180
0.291670,0.130090
0.292500,0.130040
0.293330,0.129990
0.294170,0.129990
0.295000,0.129950
0.295830,0.129890
0.296670,0.129810
0.297500,0.129740
0.298330,0.129680
0.299170,0.129590
0.300000,0.129540
0.300830,0.129490
0.301670,0.129490
0.302500,0.129440
0.303330,0.129390
0.304170,0.129290
0.305000,0.129240
0.305830,0.129190
0.306670,0.129190
0.307500,0.129140
0.308330,0.129090
0.309170,0.128990
0.310000,0.128940
0.310830,0.128890
0.311670,0.128870
0.312500,0.128840
0.313330,0.128800
0.314170,0.128790
0.315000,0.128740
0.315830,0.128690
0.316670,0.128590
0.317500,0.128540
0.318330,0.128480
0.319170,0.128470
0.320000,0.128440
0.320830,0.128410
0.321670,0.128370
0.322500,0.128340
0.323330,0.128300
0.324170,0.128270
0.325000,0.128230
0.325830,0.128210
0.326670,0.128190
0.327500,0.128140
0.328330,0.128090
0.329170,0.127980
0.330000,0.127940
0.330830,0.127890
0.331670,0.127870
0.332500,0.127840
0.333330,0.127800
0.334170,0.127770
0.335000,0.127730
0.335830,0.127710
0.336670,0.127670
0.337500,0.127640
0.338330,0.127600
0.339170,0.127570
0.340000,0.127530
0.340830,0.127500
0.341670,0.127460
0.342500,0.127440
0.343330,0.127400
0.344170,0.127370
0.345000,0.127330
0.345830,0.127300
0.346670,0.127270
0.347500,0.127230
0.348330,0.127210
0.349170,0.127170
0.350000,0.127140
0.350830,0.127100
0.351670,0.127070
0.352500,0.127030
0.353330,0.127000
0.354170,0.126960
0.355000,0.126940
0.355830,0.126900
0.356670,0.126830
0.357500,0.126830
0.358330,0.126830
0.359170,0.126830
0.360000,0.126830
0.360830,0.126830
0.361670,0.126760
0.362500,0.126730
0.363330,0.126700
0.364170,0.126670
0.365000,0.126630
0.365830,0.126600
0.366670,0.126570
0.367500,0.126530
0.368330,0.126500
0.369170,0.126460
0.370000,0.126440
0.370830,0.126400
0.371670,0.126370
0.372500,0.126330
0.373330,0.126300
0.374170,0.126260
0.375000,0.126230
0.375830,0.126200
0.376670,0.126170
0.377500,0.126130
0.378330,0.126100
0.379170,0.126060
0.380000,0.126030
0.380830,0.126000
0.381670,0.125960
0.382500,0.125930
0.383330,0.125900
0.384170,0.125870
0.385000,0.125830
0.385830,0.125800
0.386670,0.125760
0.387500,0.125730
0.388330,0.125700
0.389170,0.125630
0.390000,0.125630
0.390830,0.125630
0.391670,0.125630
0.392500,0.125630
0.393330,0.125630
0.394170,0.125480
0.395000,0.125430
0.395830,0.125380
0.396670,0.125360
0.397500,0.125330
0.398330,0.125290
0.399170,0.125260
0.400000,0.125230
0.400830,0.125200
0.401670,0.125170
0.402500,0.125130
0.403330,0.125100
0.404170,0.125060
0.405000,0.125030
0.405830,0.124990
0.406670,0.124960
0.407500,0.124930
0.408330,0.124900
0.409170,0.124860
0.410000,0.124830
0.410830,0.124790
0.411670,0.124760
0.412500,0.124720
0.413330,0.124700
0.414170,0.124680
0.415000,0.124630
0.415830,0.124580
0.416670,0.124470
0.417500,0.124430
0.418330,0.124380
0.419170,0.124360
0.420000,0.124330
0.420830,0.124290
0.421670,0.124270
0.422500,0.124220
0.423330,0.124180
0.424170,0.124080
0.425000,0.124020
0.425830,0.123970
0.426670,0.123970
0.427500,0.123930
0.428330,0.123880
0.429170,0.123770
0.430000,0.123720
0.430830,0.123680
0.431670,0.123680
0.432500,0.123630
0.433330,0.123570
0.434170,0.123470
0.435000,0.123430
0.435830,0.123380
0.436670,0.123380
0.437500,0.123320
0.438330,0.123270
0.439170,0.123190
0.440000,0.123130
0.440830,0.123060
0.441670,0.122990
0.442500,0.122930
0.443330,0.122860
0.444170,0.122790
0.445000,0.122720
0.445830,0.122660
0.446670,0.122590
0.447500,0.122520
0.448330,0.122450
0.449170,0.122410
0.450000,0.122320
0.450830,0.122240
0.451670,0.122120
0.452500,0.122020
0.453330,0.121920
0.454170,0.121800
0.455000,0.121720
0.455830,0.121640
0.456670,0.121600
0.457500,0.121520
0.458330,0.121440
0.459170,0.121320
0.460000,0.121220
0.460830,0.121120
0.461670,0.121030
0.462500,0.120920
0.463330,0.120800
0.464170,0.120640
0.465000,0.120510
0.465830,0.120400
0.466670,0.120330
0.467500,0.120210
0.468330,0.120100
0.469170,0.119940
0.470000,0.119810
0.470830,0.119690
0.471670,0.119560
0.472500,0.119420
0.473330,0.119260
0.474170,0.119080
0.475000,0.118920
0.475830,0.118740
0.476670,0.118580
0.477500,0.118410
0.478330,0.118240
0.479170,0.118090
0.480000,0.117910
0.480830,0.117720
0.481670,0.117510
0.482500,0.117310
0.483330,0.117110
0.484170,0.116930
0.485000,0.116700
0.485830,0.116490
0.486670,0.116240
0.487500,0.116000
0.488330,0.115770
0.489170,0.115550
0.490000,0.115300
0.490830,0.115050
0.491670,0.114780
0.492500,0.114500
0.493330,0.114210
0.494170,0.113900
0.495000,0.113600
0.495830,0.113300
0.496670,0.113010
0.497500,0.112690
0.498330,0.112380
0.499170,0.112030
0.500000,0.111690
0.500830,0.111360
0.501670,0.111040
0.502500,0.110690
0.503330,0.110340
0.504170,0.109950
0.505000,0.109590
0.505830,0.109220
0.506670,0.108850
0.507500,0.108480
0.508330,0.108120
0.509170,0.107710
0.510000,0.107390
0.510830,0.107050
0.511670,0.106780
0.512500,0.106480
0.513330,0.106170
0.514170,0.105860
0.515000,0.105580
0.515830,0.105290
0.516670,0.105010
0.517500,0.104770
0.518330,0.104540
0.519170,0.104380
0.520000,0.104170
0.520830,0.103970
0.521670,0.103750
0.522500,0.103570
0.523330,0.103390
0.524170,0.103240
0.525000,0.103070
0.525830,0.102900
0.526670,0.102720
0.527500,0.102570
0.528330,0.102410
0.529170,0.102320
0.530000,0.102160
0.530830,0.102020
0.531670,0.101820
0.532500,0.101660
0.533330,0.101520
0.534170,0.101390
0.535000,0.101270
0.535830,0.101140
0.536670,0.101000
0.537500,0.100870
0.538330,0.100730
0.539170,0.100600
0.540000,0.100460
0.540830,0.100330
0.541670,0.100190
0.542500,0.100060
0.543330,0.099930
0.544170,0.099800
0.545000,0.099660
0.545830,0.099530
0.546670,0.099390
0.547500,0.099260
0.548330,0.099130
0.549170,0.098990
0.550000,0.098860
0.550830,0.098720
0.551670,0.098580
0.552500,0.098460
0.553330,0.098340
0.554170,0.098270
0.555000,0.098150
0.555830,0.098040
0.556670,0.097880
0.557500,0.097760
0.558330,0.097630
0.559170,0.097570
0.560000,0.097450
0.560830,0.097340
0.561670,0.097170
0.562500,0.097060
0.563330,0.096930
0.564170,0.096860
0.565000,0.096750
0.565830,0.096650
0.566670,0.096540
0.567500,0.096450
0.568330,0.096370
0.569170,0.096340
0.570000,0.096250
0.570830,0.096170
0.571670,0.096050
0.572500,0.095950
0.573330,0.095850
0.574170,0.095730
0.575000,0.095650
0.575830,0.095570
0.576670,0.095530
0.577500,0.095450
0.578330,0.095370
0.579170,0.095230
0.580000,0.095150
0.580830,0.095070
0.581670,0.095020
0.582500,0.094950
0.583330,0.094880
0.584170,0.094820
0.585000,0.094750
0.585830,0.094680
0.586670,0.094620
0.587500,0.094550
0.588330,0.094480
0.589170,0.094410
0.590000,0.094350
0.590830,0.094280
0.591670,0.094210
0.592500,0.094140
0.593330,0.094080
0.594170,0.094010
0.595000,0.093940
0.595830,0.093870
0.596670,0.093810
0.597500,0.093750
0.598330,0.093680
0.599170,0.093600
0.600000,0.093550
0.600830,0.093490
0.601670,0.093490
0.602500,0.093440
0.603330,0.093390
0.604170,0.093310
0.605000,0.093240
0.605830,0.093170
0.606670,0.093100
0.607500,0.093050
0.608330,0.092990
0.609170,0.092990
0.610000,0.092940
0.610830,0.092890
0.611670,0.092790
0.612500,0.092740
0.613330,0.092690
0.614170,0.092670
0.615000,0.092640
0.615830,0.092610
0.616670,0.092600
0.617500,0.092540
0.618330,0.092490
0.619170,0.092390
0.620000,0.092340
0.620830,0.092290
0.621670,0.092280
0.622500,0.092240
0.623330,0.092210
0.624170,0.092170
0.625000,0.092140
0.625830,0.092110
0.626670,0.092090
0.627500,0.092040
0.628330,0.091990
0.629170,0.091890
0.630000,0.091840
0.630830,0.091790
0.631670,0.091770
0.632500,0.091740
0.633330,0.091710
0.634170,0.091670
0.635000,0.091640
0.635830,0.091610
0.636670,0.091580
0.637500,0.091540
0.638330,0.091510
0.639170,0.091470
0.640000,0.091440
0.640830,0.091400
0.641670,0.091370
0.642500,0.091340
0.643330,0.091310
0.644170,0.091270
0.645000,0.091240
0.645830,0.091200
0.646670,0.091170
0.647500,0.091130
0.648330,0.091110
0.649170,0.091070
0.650000,0.091040
0.650830,0.091010
0.651670,0.090970
0.652500,0.090940
0.653330,0.090900
0.654170,0.090870
0.655000,0.090840
0.655830,0.090810
0.656670,0.090770
0.657500,0.090740
0.658330,0.090700
0.659170,0.090670
0.660000,0.090630
0.660830,0.090610
0.661670,0.090540
0.662500,0.090540
0.663330,0.090540
0.664170,0.090540
0.665000,0.090540
0.665830,0.090540
0.666670,0.090470
0.667500,0.090430
0.668330,0.090400
0.669170,0.090370
0.670000,0.090340
0.670830,0.090300
0.671670,0.090270
0.672500,0.090240
0.673330,0.090200
0.674170,0.090170
0.675000,0.090130
0.675830,0.090110
0.676670,0.090070
0.677500,0.090040
0.678330,0.090000
0.679170,0.089930
0.680000,0.089930
0.680830,0.089930
0.681670,0.089930
0.682500,0.089930
0.683330,0.089930
0.684170,0.089860
0.685000,0.089840
0.685830,0.089800
0.686670,0.089770
0.687500,0.089730
0.688330,0.089700
0.689170,0.089630
0.690000,0.089630
0.690830,0.089630
0.691670,0.089630
0.692500,0.089630
0.693330,0.089630
0.694170,0.089570
0.695000,0.089540
0.695830,0.089500
0.696670,0.089470
0.697500,0.089430
0.698330,0.089400
0.699170,0.089340
0.700000,0.089340
0.700830,0.089340
0.701670,0.089340
0.702500,0.089340
0.703330,0.089340
0.704170,0.089270
0.705000,0.089230
0.705830,0.089200
0.706670,0.089160
0.707500,0.089130
0.708330,0.089100
0.709170,0.089030
0.710000,0.089030
0.710830,0.089030
0.711670,0.089030
0.712500,0.089030
0.713330,0.089030
0.714170,0.088970
0.715000,0.088930
0.715830,0.088900
