# OCP of LTO (anode) vs Li/Li+ digitized from https://real.hanyang.ac.kr/materials
# sto,ocp
0.279170,1.570870
0.280000,1.570870
0.280830,1.570870
0.281670,1.570870
0.282500,1.570870
0.283330,1.570870
0.284170,1.570870
0.285000,1.570870
0.285830,1.570870
0.286670,1.570870
0.287500,1.570870
0.288330,1.570870
0.289170,1.570870
0.290000,1.570870
0.290830,1.570870
0.291670,1.570870
0.292500,1.570870
0.293330,1.570870
0.294170,1.570870
0.295000,1.570870
0.295830,1.570870
0.296670,1.570870
0.297500,1.570870
0.298330,1.570870
0.299170,1.570870
0.300000,1.570870
0.300830,1.570870
0.301670,1.570870
0.302500,1.570870
0.303330,1.570870
0.304170,1.570870
0.305000,1.570870
0.305830,1.570870
0.306670,1.570870
0.307500,1.570870
0.308330,1.570870
0.309170,1.570870
0.310000,1.570870
0.310830,1.570870
0.311670,1.570870
0.312500,1.570870
0.313330,1.570870
0.314170,1.570870
0.315000,1.570870
0.315830,1.570870
0.316670,1.570870
0.317500,1.570870
0.318330,1.570870
0.319170,1.570870
0.320000,1.570870
0.320830,1.570870
0.321670,1.570870
0.322500,1.570870
0.323330,1.570870
0.324170,1.570870
0.325000,1.570870
0.325830,1.570870
0.326670,1.570870
0.327500,1.570870
0.328330,1.570870
0.329170,1.570870
0.330000,1.570870
0.330830,1.570870
0.331670,1.570870
0.332500,1.570870
0.333330,1.570870
0.334170,1.570870
0.335000,1.570870
0.335830,1.570870
0.336670,1.570870
0.337500,1.570870
0.338330,1.570870
0.339170,1.570870
0.340000,1.570870
0.340830,1.570870
0.341670,1.570870
0.342500,1.570870
0.343330,1.570870
0.344170,1.570870
0.345000,1.570870
0.345830,1.570870
0.346670,1.570870
0.347500,1.570870
0.348330,1.570870
0.349170,1.570870
0.350000,1.570870
0.350830,1.570870
0.351670,1.570870
0.352500,1.570870
0.353330,1.570870
0.354170,1.570870
0.355000,1.570870
0.355830,1.570870
0.356670,1.570870
0.357500,1.570870
0.358330,1.570870
0.359170,1.570870
0.360000,1.570870
0.360830,1.570870
0.361670,1.570870
0.362500,1.570870
0.363330,1.570870
0.364170,1.570870
0.365000,1.570870
0.365830,1.570870
0.366670,1.570870
0.367500,1.570870
0.368330,1.570870
0.369170,1.570870
0.370000,1.570870
0.370830,1.570870
0.371670,1.570870
0.372500,1.570870
0.373330,1.570870
0.374170,1.570870
0.375000,1.570870
0.375830,1.570870
0.376670,1.570870
0.377500,1.570870
0.378330,1.570870
0.379170,1.570870
0.380000,1.570870
0.380830,1.570870
0.381670,1.570870
0.382500,1.570870
0.383330,1.570870
0.384170,1.570870
0.385000,1.570870
0.385830,1.570870
0.386670,1.570870
0.387500,1.570870
0.388330,1.570870
0.389170,1.570870
0.390000,1.570870
0.390830,1.570870
0.391670,1.570870
0.392500,1.570870
0.393330,1.570870
0.394170,1.570870
0.395000,1.570870
0.395830,1.570870
0.396670,1.570870
0.397500,1.570870
0.398330,1.570870
0.399170,1.570870
0.400000,1.570870
0.400830,1.570870
0.401670,1.570870
0.402500,1.570870
0.403330,1.570870
0.404170,1.570870
0.405000,1.570870
0.405830,1.570870
0.406670,1.570870
0.407500,1.570870
0.408330,1.570870
0.409170,1.570870
0.410000,1.570870
0.410830,1.570870
0.411670,1.570870
0.412500,1.570870
0.413330,1.570870
0.414170,1.570870
0.415000,1.570870
0.415830,1.570870
0.416670,1.570870
0.417500,1.570870
0.418330,1.570870
0.419170,1.570870
0.420000,1.570870
0.420830,1.570870
0.421670,1.570870
0.422500,1.570870
0.423330,1.570870
0.424170,1.570870
0.425000,1.570870
0.425830,1.570870
0.426670,1.570870
0.427500,1.570870
0.428330,1.570870
0.429170,1.570870
0.430000,1.570870
0.430830,1.570870
0.431670,1.570870
0.432500,1.570870
0.433330,1.570870
0.434170,1.570870
0.435000,1.570870
0.435830,1.570870
0.436670,1.570870
0.437500,1.570870
0.438330,1.570870
0.439170,1.570870
0.440000,1.570870
0.440830,1.570870
0.441670,1.570870
0.442500,1.570870
0.443330,1.570870
0.444170,1.570870
0.445000,1.570870
0.445830,1.570870
0.446670,1.570870
0.447500,1.570870
0.448330,1.570870
0.449170,1.570870
0.450000,1.570870
0.450830,1.570870
0.451670,1.570870
0.452500,1.570870
0.453330,1.570870
