# OCP of LCO (cathode) vs Li/Li+ digitized from https://real.hanyang.ac.kr/materials
# sto,ocp
0.506670,4.235200
0.507500,4.233850
0.508330,4.232490
0.509170,4.231130
0.510000,4.229770
0.510830,4.228410
0.511670,4.227020
0.512500,4.225700
0.513330,4.224370
0.514170,4.223110
0.515000,4.221820
0.515830,4.220530
0.516670,4.219210
0.517500,4.217950
0.518330,4.216690
0.519170,4.215520
0.520000,4.214280
0.520830,4.213050
0.521670,4.211730
0.522500,4.210510
0.523330,4.209280
0.524170,4.208130
0.525000,4.206940
0.525830,4.205750
0.526670,4.204570
0.527500,4.203380
0.528330,4.202180
0.529170,4.200960
0.530000,4.199810
0.530830,4.198650
0.531670,4.197580
0.532500,4.196440
0.533330,4.195310
0.534170,4.194100
0.535000,4.192980
0.535830,4.191860
0.536670,4.190820
0.537500,4.189720
0.538330,4.188620
0.539170,4.187460
0.540000,4.186350
0.540830,4.185250
0.541670,4.184170
0.542500,4.183100
0.543330,4.182020
0.544170,4.180990
0.545000,4.179940
0.545830,4.178880
0.546670,4.177830
0.547500,4.176770
0.548330,4.175720
0.549170,4.174660
0.550000,4.173610
0.550830,4.172560
0.551670,4.171490
0.552500,4.170450
0.553330,4.169420
0.554170,4.168410
0.555000,4.167400
0.555830,4.166380
0.556670,4.165350
0.557500,4.164340
0.558330,4.163320
0.559170,4.162290
0.560000,4.161280
0.560830,4.160280
0.561670,4.159330
0.562500,4.158320
0.563330,4.157330
0.564170,4.156270
0.565000,4.155260
0.565830,4.154270
0.566670,4.153300
0.567500,4.152320
0.568330,4.151320
0.569170,4.150360
0.570000,4.149360
0.570830,4.148350
0.571670,4.147300
0.572500,4.146300
0.573330,4.145300
0.574170,4.144320
0.575000,4.143340
0.575830,4.142360
0.576670,4.141380
0.577500,4.140380
0.578330,4.139400
0.579170,4.138420
0.580000,4.137430
0.580830,4.136440
0.581670,4.135460
0.582500,4.134480
0.583330,4.133490
0.584170,4.132510
0.585000,4.131520
0.585830,4.130530
0.586670,4.129550
0.587500,4.128570
0.588330,4.127580
0.589170,4.126590
0.590000,4.125610
0.590830,4.124630
0.591670,4.123650
0.592500,4.122650
0.593330,4.121670
0.594170,4.120700
0.595000,4.119690
0.595830,4.118700
0.596670,4.117660
0.597500,4.116650
0.598330,4.115620
0.599170,4.114600
0.600000,4.113590
0.600830,4.112560
0.601670,4.111550
0.602500,4.110520
0.603330,4.109500
0.604170,4.108490
0.605000,4.107460
0.605830,4.106450
0.606670,4.105440
0.607500,4.104400
0.608330,4.103380
0.609170,4.102280
0.610000,4.101260
0.610830,4.100220
0.611670,4.099230
0.612500,4.098190
0.613330,4.097160
0.614170,4.096100
0.615000,4.095030
0.615830,4.093960
0.616670,4.092840
0.617500,4.091770
0.618330,4.090700
0.619170,4.089690
0.620000,4.088620
0.620830,4.087550
0.621670,4.086440
0.622500,4.085350
0.623330,4.084270
0.624170,4.083170
0.625000,4.082090
0.625830,4.081000
0.626670,4.079920
0.627500,4.078820
0.628330,4.077740
0.629170,4.076650
0.630000,4.075570
0.630830,4.074470
0.631670,4.073390
0.632500,4.072300
0.633330,4.071220
0.634170,4.070140
0.635000,4.069040
0.635830,4.067960
0.636670,4.066860
0.637500,4.065790
0.638330,4.064700
0.639170,4.063660
0.640000,4.062630
0.640830,4.061590
0.641670,4.060590
0.642500,4.059560
0.643330,4.058540
0.644170,4.057490
0.645000,4.056500
0.645830,4.055520
0.646670,4.054600
0.647500,4.053650
0.648330,4.052700
0.649170,4.051730
0.650000,4.050790
0.650830,4.049870
0.651670,4.048930
0.652500,4.048050
0.653330,4.047160
0.654170,4.046330
0.655000,4.045510
0.655830,4.044670
0.656670,4.043850
0.657500,4.043050
0.658330,4.042260
0.659170,4.041480
0.660000,4.040700
0.660830,4.039940
0.661670,4.039190
0.662500,4.038460
0.663330,4.037730
0.664170,4.037030
0.665000,4.036320
0.665830,4.035640
0.666670,4.034950
0.667500,4.034290
0.668330,4.033630
0.669170,4.032990
0.670000,4.032360
0.670830,4.031730
0.671670,4.031110
0.672500,4.030510
0.673330,4.029930
0.674170,4.029340
0.675000,4.028780
0.675830,4.028230
0.676670,4.027700
0.677500,4.027160
0.678330,4.026620
0.679170,4.026060
0.680000,4.025520
0.680830,4.024980
0.681670,4.024400
0.682500,4.023890
0.683330,4.023380
0.684170,4.022940
0.685000,4.022470
0.685830,4.021990
0.686670,4.021520
0.687500,4.021040
0.688330,4.020570
0.689170,4.020080
0.690000,4.019620
0.690830,4.019130
0.691670,4.018650
0.692500,4.018180
0.693330,4.017730
0.694170,4.017290
0.695000,4.016860
0.695830,4.016440
0.696670,4.016060
0.697500,4.015630
